Date,Open,High,Low,Close,Volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
2020-10-25 02:55:00,13129.82,13132.8,13126.56,13127.36,46.167693,1603594799999,606141.34267574,727,20.563227,269959.85930228,0
2020-10-25 03:00:00,13127.36,13143.98,13127.35,13142.64,91.927569,1603595099999,1207630.34645032,1682,32.141942,422199.17967542,0
2020-10-25 03:05:00,13142.65,13148.24,13133.46,13136.95,63.820627,1603595399999,838797.76909216,1072,33.309921,437790.52946953,0
2020-10-25 03:10:00,13136.94,13140.0,13129.88,13135.42,54.516031,1603595699999,716108.49839286,840,38.368392,503989.76927802,0
2020-10-25 03:15:00,13135.42,13147.48,13134.51,13144.08,52.639235,1603595999999,691694.44759111,979,32.256313,423825.38282675,0
2020-10-25 03:20:00,13144.07,13147.32,13142.06,13143.49,35.965818,1603596299999,472799.91601871,815,10.374805,136381.91381948,0
2020-10-25 03:25:00,13143.48,13159.5,13143.29,13153.33,65.258372,1603596599999,858258.77912057,1437,37.830648,497529.54395882,0
2020-10-25 03:30:00,13153.32,13295.0,13153.32,13268.85,1697.185263,1603596899999,22462487.16861581,22101,1203.078058,15911063.20347944,0
2020-10-25 03:35:00,13268.98,13295.0,13260.0,13272.25,395.108855,1603597199999,5244299.90455202,5852,165.864904,2202084.66173272,0
2020-10-25 03:40:00,13272.24,13331.61,13272.24,13308.89,873.068611,1603597499999,11615730.18495478,8691,552.169306,7345309.26513848,0
2020-10-25 03:45:00,13308.89,13331.0,13286.8,13330.99,328.296964,1603597799999,4368880.67815918,4438,157.605555,2097864.05033507,0
2020-10-25 03:50:00,13330.8,13350.0,13292.24,13315.41,532.777486,1603598099999,7100374.46238588,6148,250.542758,3340038.38478123,0
2020-10-25 03:55:00,13315.41,13320.01,13290.89,13295.5,215.602491,1603598399999,2868217.81020343,2808,120.556414,1603853.99210914,0
2020-10-25 04:00:00,13295.5,13307.0,13253.0,13296.0,323.270409,1603598699999,4294132.45189409,4656,163.981729,2178235.84491196,0
2020-10-25 04:05:00,13296.0,13311.14,13286.31,13292.04,162.15204,1603598999999,2156336.5177845,3225,95.026352,1263732.5531589,0
2020-10-25 04:10:00,13292.04,13332.36,13292.03,13323.33,160.75766,1603599299999,2140514.47894153,3183,100.575547,1339122.91719941,0
2020-10-25 04:15:00,13323.33,13326.87,13309.79,13323.7,231.726547,1603599599999,3086153.57002117,2595,94.742591,1261577.99772348,0
2020-10-25 04:20:00,13323.69,13343.2,13282.45,13296.82,381.906166,1603599899999,5084775.66698358,4446,152.209785,2026179.63240495,0
2020-10-25 04:25:00,13298.93,13311.8,13295.37,13305.96,111.001265,1603600199999,1476671.98829898,1973,63.855424,849432.86002582,0
2020-10-25 04:30:00,13305.97,13316.09,13298.61,13316.08,99.604262,1603600499999,1325186.95226553,1943,53.50653,711904.97201411,0
2020-10-25 04:35:00,13316.08,13323.89,13215.0,13299.5,556.963493,1603600799999,7402789.98162734,5472,188.953012,2512575.88425099,0
2020-10-25 04:40:00,13299.5,13300.37,13287.13,13296.76,179.035916,1603601099999,2380089.6609333,3419,105.523805,1402866.23278285,0
2020-10-25 04:45:00,13296.75,13312.08,13289.34,13305.73,128.308674,1603601399999,1706788.18210606,2817,70.457294,937250.07164287,0
2020-10-25 04:50:00,13305.72,13308.78,13293.43,13307.34,133.83997,1603601699999,1780300.51398713,2859,56.981978,757942.40928462,0
2020-10-25 04:55:00,13307.34,13314.32,13290.97,13311.81,108.055679,1603601999999,1437546.05968712,2478,53.191801,707580.80652354,0
2020-10-25 05:00:00,13311.8,13311.8,13294.98,13296.2,113.24121,1603602299999,1506216.05096892,1890,56.477904,751184.37498592,0
2020-10-25 05:05:00,13296.2,13301.76,13295.26,13297.61,147.442713,1603602599999,1960670.44151358,1171,75.54849,1004638.29771859,0
2020-10-25 05:10:00,13297.62,13297.62,13268.76,13269.28,167.136272,1603602899999,2220440.6738148,2141,36.298099,482127.35457143,0
2020-10-25 05:15:00,13269.28,13288.0,13269.23,13286.63,138.574136,1603603199999,1840067.27682336,1877,65.823299,874002.78236158,0
2020-10-25 05:20:00,13286.64,13288.0,13269.83,13276.97,80.935778,1603603499999,1074822.54208184,1895,34.709566,460971.5458906,0
2020-10-25 05:25:00,13276.98,13278.46,13266.67,13271.08,78.981959,1603603799999,1048226.04460295,1445,35.544549,471743.5360006,0
2020-10-25 05:30:00,13271.08,13272.01,13233.71,13233.71,218.147718,1603604099999,2890264.5875804,3375,87.925787,1164776.14704367,0
2020-10-25 05:35:00,13233.7,13240.0,13210.06,13228.12,252.578109,1603604399999,3341119.92509795,3436,112.195997,1484262.91310723,0
2020-10-25 05:40:00,13228.12,13234.49,13170.85,13190.66,295.442775,1603604699999,3902344.29620795,4302,100.586995,1328717.52634626,0
2020-10-25 05:45:00,13190.95,13191.24,12888.0,12990.85,2944.531062,1603604999999,38244121.09845447,30729,1301.501717,16904338.96725246,0
2020-10-25 05:50:00,12991.3,12993.48,12919.49,12954.32,771.303241,1603605299999,9999010.11727753,10294,269.292421,3491199.41511138,0
2020-10-25 05:55:00,12954.32,12972.3,12935.0,12954.56,415.051014,1603605599999,5377122.67655235,7284,163.147026,2113524.40186676,0
2020-10-25 06:00:00,12954.55,13002.68,12926.98,12999.0,421.451368,1603605899999,5464423.06844483,6146,219.291117,2843860.12064165,0
2020-10-25 06:05:00,12999.0,13020.32,12987.26,13002.94,330.173059,1603606199999,4293407.07361014,5687,158.496106,2061103.55346482,0
2020-10-25 06:10:00,13003.18,13011.98,12980.37,12982.22,231.161773,1603606499999,3004671.09390954,4105,93.039287,1209472.91901395,0
2020-10-25 06:15:00,12982.23,13012.45,12975.46,13002.31,188.622156,1603606799999,2451725.77398039,3511,94.549261,1229000.60463741,0
2020-10-25 06:20:00,13002.3,13012.35,12983.52,12997.59,155.339817,1603607099999,2019710.72503904,3271,59.264913,770615.04155832,0
2020-10-25 06:25:00,12997.6,13004.57,12973.7,12997.02,220.404957,1603607399999,2863570.90658182,4064,104.068629,1352105.22404009,0
2020-10-25 06:30:00,12997.02,13014.05,12988.21,13012.97,158.140314,1603607699999,2055747.72551961,3081,81.866874,1064399.9710001,0
2020-10-25 06:35:00,13012.96,13017.49,13004.82,13014.47,155.177172,1603607999999,2019195.63729375,3149,61.654836,802247.41568733,0
2020-10-25 06:40:00,13014.47,13045.99,13012.5,13029.69,215.686518,1603608299999,2809611.07561576,4117,112.658033,1467561.19538437,0
2020-10-25 06:45:00,13029.69,13049.99,13016.01,13031.73,164.544273,1603608599999,2144389.43578588,3622,72.961128,950913.57417062,0
2020-10-25 06:50:00,13031.73,13038.33,13021.5,13027.61,127.949938,1603608899999,1666908.15751505,2715,51.496022,670933.95154017,0
2020-10-25 06:55:00,13027.6,13027.61,13009.25,13013.36,114.847473,1603609199999,1495019.51614342,2489,44.065524,573651.04253629,0
2020-10-25 07:00:00,13013.37,13035.0,13008.44,13024.09,110.873422,1603609499999,1443585.9266161,2465,49.323959,642216.15702257,0
2020-10-25 07:05:00,13024.08,13033.1,13013.92,13032.39,83.484302,1603609799999,1087181.95216897,1767,32.297219,420588.34023496,0
2020-10-25 07:10:00,13032.4,13032.4,13015.0,13015.4,85.722625,1603610099999,1116255.14689194,1656,31.882684,415149.73219082,0
2020-10-25 07:15:00,13015.4,13024.0,13010.0,13019.73,64.969139,1603610399999,845650.76818625,1456,31.170022,405736.93609524,0
2020-10-25 07:20:00,13019.74,13027.91,13008.75,13026.0,104.073501,1603610699999,1354776.00653147,1998,43.145094,561595.19242628,0
2020-10-25 07:25:00,13026.0,13035.0,13026.0,13034.76,50.426146,1603610999999,657055.77523169,1116,25.785859,336010.94011627,0
2020-10-25 07:30:00,13034.75,13035.57,13018.5,13020.06,74.404625,1603611299999,969452.14916862,1644,16.876426,219878.34273592,0
2020-10-25 07:35:00,13020.15,13027.44,13017.28,13027.43,106.710539,1603611599999,1389405.40851301,2095,52.319005,681222.67388558,0
2020-10-25 07:40:00,13027.44,13029.99,12991.92,12996.27,170.144775,1603611899999,2213566.74715809,3246,70.52138,917670.15045763,0
2020-10-25 07:45:00,12996.26,13013.38,12996.26,12997.95,108.398415,1603612199999,1409259.78993325,1784,51.310866,667102.50336902,0
2020-10-25 07:50:00,12997.95,13031.24,12997.37,13024.21,136.076965,1603612499999,1771357.8011567,2087,64.116792,834655.5945094,0
2020-10-25 07:55:00,13024.2,13032.92,13010.69,13027.24,111.3714,1603612799999,1450732.01402228,1529,21.40926,278891.01438845,0
2020-10-25 08:00:00,13027.24,13027.93,13012.55,13020.95,113.545854,1603613099999,1478286.52985618,1808,54.823927,713689.48608505,0
2020-10-25 08:05:00,13020.96,13020.96,13002.91,13007.12,95.04292,1603613399999,1236776.84502312,1833,28.927465,376412.75296521,0
2020-10-25 08:10:00,13007.65,13008.52,12998.34,12998.34,111.433378,1603613699999,1448911.84001796,1756,48.02381,624437.59946466,0
2020-10-25 08:15:00,12998.35,13003.0,12980.11,12997.28,175.352369,1603613999999,2278497.89729444,2670,74.371244,966439.88368009,0
2020-10-25 08:20:00,12997.28,12998.76,12973.53,12981.23,170.755885,1603614299999,2217008.70703784,3127,76.425571,992293.15435632,0
2020-10-25 08:25:00,12981.24,12983.82,12944.0,12977.59,261.11636,1603614599999,3386993.34855017,3312,106.29506,1378720.47075755,0
2020-10-25 08:30:00,12977.99,12990.17,12965.69,12971.55,163.698008,1603614899999,2124622.70866516,2186,91.188462,1183576.41522021,0
2020-10-25 08:35:00,12971.56,12997.94,12969.65,12987.71,148.719304,1603615199999,1931183.0318053,2488,92.230618,1197625.91916657,0
2020-10-25 08:40:00,12987.76,12995.0,12977.14,12995.0,122.889282,1603615499999,1595996.83340457,2254,63.054029,818939.92939411,0
2020-10-25 08:45:00,12995.0,13026.56,12994.99,13022.3,145.476871,1603615799999,1893568.67721896,2224,81.055701,1055027.29693506,0
2020-10-25 08:50:00,13022.3,13022.31,13013.93,13018.38,70.641508,1603616099999,919682.21186243,1406,19.287262,251093.55548156,0
2020-10-25 08:55:00,13018.37,13025.0,13015.22,13018.94,86.418402,1603616399999,1125201.91917247,1349,47.567815,619371.98887165,0
2020-10-25 09:00:00,13018.95,13018.95,13000.1,13002.99,96.015736,1603616699999,1249007.31242249,1629,23.637478,307502.55544988,0
2020-10-25 09:05:00,13003.0,13005.0,12996.11,13000.98,97.15585,1603616999999,1263091.47479109,1758,31.671331,411758.73080018,0
2020-10-25 09:10:00,13000.99,13005.0,12990.0,13001.26,122.937042,1603617299999,1597716.69134989,1911,41.128317,534478.84326331,0
2020-10-25 09:15:00,13001.26,13017.18,12998.0,12999.99,102.101309,1603617599999,1328355.36836667,1566,35.132136,456992.1920441,0
2020-10-25 09:20:00,12999.99,12999.99,12990.0,12990.0,83.725249,1603617899999,1087865.61981516,1678,22.994389,298790.30807136,0
2020-10-25 09:25:00,12990.0,12990.01,12970.7,12982.58,153.160978,1603618199999,1987973.30954032,2337,40.938086,531355.87533608,0
2020-10-25 09:30:00,12982.58,12999.0,12978.91,12990.42,133.096882,1603618499999,1728424.55466457,1926,52.614677,683263.02248703,0
2020-10-25 09:35:00,12990.43,12994.61,12974.1,12980.01,141.644778,1603618799999,1838887.87013543,2111,67.445987,875554.71651158,0
2020-10-25 09:40:00,12980.01,12991.84,12975.39,12988.17,60.940636,1603619099999,791414.90557608,1224,24.5271,318513.49661377,0
2020-10-25 09:45:00,12988.17,12999.0,12986.12,12986.72,78.513517,1603619399999,1020161.36428417,1160,25.250913,328144.42002203,0
2020-10-25 09:50:00,12986.72,13019.72,12984.74,13005.99,156.651709,1603619699999,2036433.71851305,1254,137.593293,1788740.24467555,0
2020-10-25 09:55:00,13006.0,13016.38,12991.18,12993.01,92.237442,1603619999999,1199344.82279358,1837,31.322128,407303.11006013,0
2020-10-25 10:00:00,12993.01,13001.0,12983.61,12984.13,91.90205,1603620299999,1194009.94319272,1903,40.106234,521061.45464487,0
2020-10-25 10:05:00,12984.13,12984.13,12969.1,12979.05,168.184838,1603620599999,2182589.72146831,1999,59.614981,773674.96830124,0
2020-10-25 10:10:00,12979.04,12979.05,12956.08,12962.84,153.278514,1603620899999,1987825.81852789,2261,51.17508,663623.47114085,0
2020-10-25 10:15:00,12962.83,12982.75,12960.41,12976.45,93.360824,1603621199999,1211483.55661302,1217,50.480252,655015.91154671,0
2020-10-25 10:20:00,12976.45,12977.37,12966.17,12972.64,129.196769,1603621499999,1675733.27937398,1690,54.200692,702991.70112877,0
2020-10-25 10:25:00,12973.4,12973.64,12926.57,12948.54,303.997316,1603621799999,3936340.40510574,4182,133.403526,1727641.98080331,0
2020-10-25 10:30:00,12948.54,12980.0,12926.71,12963.72,236.947304,1603622099999,3070181.91536403,3516,117.225119,1518959.0177106,0
2020-10-25 10:35:00,12963.73,12974.67,12959.44,12972.21,78.476576,1603622399999,1017903.28752033,1390,25.671216,332949.75247583,0
2020-10-25 10:40:00,12972.22,12973.61,12960.8,12963.61,79.797072,1603622699999,1034964.76852185,1116,23.54013,305334.40206073,0
2020-10-25 10:45:00,12963.61,12975.8,12961.96,12966.45,131.160354,1603622999999,1701076.84442591,1513,65.688374,851961.48144015,0
2020-10-25 10:50:00,12966.47,12987.02,12963.89,12982.99,81.645803,1603623299999,1059535.97672775,1698,57.495921,746146.23694302,0
2020-10-25 10:55:00,12983.0,12989.03,12978.67,12982.0,64.967104,1603623599999,843533.96802098,1041,26.871018,348924.18777488,0
2020-10-25 11:00:00,12982.0,12982.01,12950.0,12953.85,116.850672,1603623899999,1515497.43265644,2021,29.900438,387696.18047642,0
2020-10-25 11:05:00,12953.86,12953.86,12930.44,12942.67,235.032848,1603624199999,3042477.97215051,3634,106.938212,1384288.83831258,0
2020-10-25 11:10:00,12942.67,12947.11,12900.0,12904.33,381.641427,1603624499999,4931736.35970787,4282,87.299578,1128164.71147009,0
2020-10-25 11:15:00,12904.33,12942.54,12900.0,12905.39,247.199409,1603624799999,3193231.55462827,3411,107.177212,1384568.85710905,0
2020-10-25 11:20:00,12905.39,12934.14,12895.09,12931.57,216.968699,1603625099999,2801332.75580551,3049,103.404712,1335262.30943642,0
2020-10-25 11:25:00,12931.58,12953.29,12931.31,12936.33,159.201434,1603625399999,2060519.56498871,2089,77.947896,1008838.43456379,0
2020-10-25 11:30:00,12936.33,12942.75,12903.58,12918.78,152.523498,1603625699999,1970718.6461256,2388,66.577569,860482.33171462,0
2020-10-25 11:35:00,12918.78,12940.88,12918.78,12939.62,95.548205,1603625999999,1235988.08164798,1378,37.325263,482776.21023645,0
2020-10-25 11:40:00,12939.63,12953.7,12939.0,12947.15,115.813835,1603626299999,1499003.98011149,1553,47.958467,620755.7314021,0
2020-10-25 11:45:00,12947.15,12964.43,12946.3,12949.17,109.359889,1603626599999,1416594.2544368,1502,52.628322,681799.99779152,0
2020-10-25 11:50:00,12949.16,12950.08,12932.32,12940.79,93.469895,1603626899999,1209509.44761667,1552,28.672686,371015.27579615,0
2020-10-25 11:55:00,12940.79,12959.31,12940.79,12951.73,97.756049,1603627199999,1266236.0615223,1809,45.004666,582912.18138643,0
2020-10-25 12:00:00,12951.73,12956.13,12934.21,12949.99,91.668929,1603627499999,1186643.62466186,1848,50.618036,655213.41038547,0
2020-10-25 12:05:00,12949.99,12965.0,12949.99,12959.7,90.40529,1603627799999,1171681.25696481,1391,34.045625,441253.30686755,0
2020-10-25 12:10:00,12959.69,12965.0,12956.57,12965.0,53.160604,1603628099999,689042.89073874,1261,18.394225,238425.93569885,0
2020-10-25 12:15:00,12965.0,12974.97,12952.46,12960.98,114.834699,1603628399999,1488274.89325422,2184,59.296726,768562.26419572,0
2020-10-25 12:20:00,12960.97,12983.79,12958.71,12983.45,109.873056,1603628699999,1425453.07593211,1609,76.616586,993993.09767866,0
2020-10-25 12:25:00,12983.46,12990.0,12975.21,12980.28,203.46131,1603628999999,2641454.15470041,2693,126.541603,1642837.64871954,0
2020-10-25 12:30:00,12980.28,12980.29,12962.78,12976.79,85.666879,1603629299999,1111404.41841382,1713,33.035308,428568.18267485,0
2020-10-25 12:35:00,12976.78,12985.63,12975.74,12980.38,62.688617,1603629599999,813751.60363942,1155,25.95703,336952.90044776,0
2020-10-25 12:40:00,12980.38,12989.99,12978.01,12980.01,129.471722,1603629899999,1680938.33413467,1418,52.054793,675851.45373998,0
2020-10-25 12:45:00,12980.0,12988.0,12976.47,12986.39,83.145118,1603630199999,1079343.7276169,1202,37.287609,484070.55900877,0
2020-10-25 12:50:00,12986.38,12990.0,12974.0,12974.0,96.503319,1603630499999,1253032.71069856,1210,46.112632,598759.65800546,0
2020-10-25 12:55:00,12974.0,12981.87,12971.64,12972.35,71.841221,1603630799999,932192.03946923,1108,25.565291,331730.85475306,0
2020-10-25 13:00:00,12972.34,12980.0,12971.46,12972.55,53.613486,1603631099999,695708.84255988,1172,20.219805,262391.22094386,0
2020-10-25 13:05:00,12972.56,12976.49,12950.04,12958.74,152.593317,1603631399999,1977901.41778348,2410,66.327696,859744.2580076,0
2020-10-25 13:10:00,12958.77,12969.99,12957.64,12964.69,94.10132,1603631699999,1219916.98768233,1492,35.797169,464019.90507917,0
2020-10-25 13:15:00,12964.69,12983.99,12964.68,12983.99,67.910878,1603631999999,880952.34127241,1188,25.692334,333328.28283614,0
2020-10-25 13:20:00,12983.62,12997.0,12980.0,12996.43,107.277878,1603632299999,1393291.31574242,1760,71.010091,922329.86390671,0
2020-10-25 13:25:00,12996.42,13016.18,12992.13,13009.03,184.264713,1603632599999,2396351.94049672,3319,119.377256,1552526.76912979,0
2020-10-25 13:30:00,13009.03,13013.0,12988.57,13000.21,114.393988,1603632899999,1487400.68982623,1930,39.447356,513034.14134194,0
2020-10-25 13:35:00,13000.22,13007.59,12994.43,13003.6,79.877415,1603633199999,1038593.78599122,1099,37.668804,489811.75131122,0
2020-10-25 13:40:00,13003.6,13006.96,12985.99,12988.64,58.453948,1603633499999,759604.44781273,888,22.66394,294523.18989756,0
2020-10-25 13:45:00,12988.63,13009.15,12988.63,12999.02,68.610125,1603633799999,892061.78572011,1361,34.545626,449160.35341984,0
2020-10-25 13:50:00,12998.84,12998.84,12982.23,12987.34,71.526187,1603634099999,929005.02017308,1272,27.236423,353758.67027088,0
2020-10-25 13:55:00,12987.35,12991.93,12982.38,12983.23,52.353541,1603634399999,679927.99659295,892,21.422584,278226.87522752,0
2020-10-25 14:00:00,12983.22,12992.68,12982.84,12985.45,52.325541,1603634699999,679642.02436065,1225,29.163794,378802.54714185,0
2020-10-25 14:05:00,12985.45,12985.45,12971.79,12976.84,57.025376,1603634999999,740158.1295747,1297,24.7783,321614.41516787,0
2020-10-25 14:10:00,12976.85,12984.36,12976.84,12979.67,32.384881,1603635299999,420343.71406906,695,12.105236,157120.26094044,0
2020-10-25 14:15:00,12979.67,12999.22,12979.67,12998.82,46.026056,1603635599999,597887.97418897,1112,22.429051,291380.80859823,0
2020-10-25 14:20:00,12998.83,13002.41,12992.55,12992.8,99.284851,1603635899999,1290628.26592286,1096,57.132543,742706.90472857,0
2020-10-25 14:25:00,12992.8,12996.0,12979.38,12990.16,111.890331,1603636199999,1453199.60066719,1489,40.139557,521377.44615459,0
2020-10-25 14:30:00,12990.15,13003.57,12984.0,12986.71,93.292143,1603636499999,1212422.40618724,1598,42.8835,557291.16081455,0
2020-10-25 14:35:00,12986.4,12998.6,12983.59,12996.0,55.296126,1603636799999,718549.40208019,1068,25.311803,328914.55731781,0
2020-10-25 14:40:00,12996.01,12996.01,12984.35,12990.22,56.212652,1603637099999,730157.42890294,1163,21.574138,280230.45470259,0
2020-10-25 14:45:00,12990.22,12990.22,12975.42,12980.0,119.774436,1603637399999,1554970.43747334,1245,48.636485,631409.66316019,0
2020-10-25 14:50:00,12980.0,12981.69,12969.97,12975.01,107.945533,1603637699999,1400462.88425265,1220,69.793935,905431.8534913,0
2020-10-25 14:55:00,12975.0,12992.4,12972.35,12985.98,62.662466,1603637999999,813545.305403,1180,37.642475,488696.92784323,0
2020-10-25 15:00:00,12985.99,12990.0,12984.76,12989.99,43.303825,1603638299999,562401.83084356,992,18.318927,237912.8912872,0
2020-10-25 15:05:00,12989.98,13002.41,12989.97,12998.01,135.874941,1603638599999,1766092.32130009,1724,90.934715,1181935.37393474,0
2020-10-25 15:10:00,12998.0,13000.0,12982.65,12983.37,70.895335,1603638899999,921078.93098994,1604,30.651956,398232.41156545,0
2020-10-25 15:15:00,12983.37,12992.99,12983.36,12992.57,54.007596,1603639199999,701420.38001398,1325,31.529788,409492.64750377,0
2020-10-25 15:20:00,12992.56,12992.56,12983.44,12983.44,83.701472,1603639499999,1087139.05190105,1454,40.732135,529026.03428771,0
2020-10-25 15:25:00,12983.45,12984.55,12975.0,12975.82,76.38056,1603639799999,991363.10424059,1340,30.549646,396506.1250733,0
2020-10-25 15:30:00,12975.6,12983.77,12968.9,12981.08,111.205202,1603640099999,1442918.17215969,1427,31.860158,413381.0171338,0
2020-10-25 15:35:00,12981.09,12983.06,12964.71,12965.7,76.627846,1603640399999,994072.25919722,1573,28.637024,371555.29669935,0
2020-10-25 15:40:00,12965.7,12975.12,12940.05,12974.32,182.106225,1603640699999,2360077.40311303,2946,98.515618,1276928.03461157,0
2020-10-25 15:45:00,12974.72,12975.0,12961.7,12961.71,83.221743,1603640999999,1079281.77558726,1716,48.529692,629402.86339495,0
2020-10-25 15:50:00,12961.7,12961.7,12932.0,12947.23,143.392633,1603641299999,1856290.62365941,2662,43.062266,557452.12213878,0
2020-10-25 15:55:00,12947.23,12951.86,12935.0,12940.74,79.062945,1603641599999,1023255.50167494,1702,38.431155,497364.41151441,0
2020-10-25 16:00:00,12940.51,12951.43,12910.54,12951.43,279.23704,1603641899999,3610283.24324169,4672,146.556922,1894906.11022555,0
2020-10-25 16:05:00,12951.43,12984.45,12942.06,12984.45,211.566553,1603642199999,2743589.99214946,3613,131.732072,1708431.62243118,0
2020-10-25 16:10:00,12984.45,12995.83,12973.99,12994.25,113.501889,1603642499999,1473963.02381768,2757,74.893304,972571.62481357,0
2020-10-25 16:15:00,12994.26,13000.0,12987.52,12987.53,115.826497,1603642799999,1505287.59683628,2697,52.909428,687681.81563227,0
2020-10-25 16:20:00,12987.53,13000.0,12987.52,12996.43,109.569103,1603643099999,1423983.56459728,1880,45.862113,596058.73530374,0
2020-10-25 16:25:00,12996.43,12996.47,12982.83,12982.83,73.438225,1603643399999,954098.68850024,1280,35.635893,462939.67894498,0
2020-10-25 16:30:00,12982.82,12999.99,12981.93,12996.97,99.885131,1603643699999,1297726.93686976,1717,50.028057,650039.52849003,0
2020-10-25 16:35:00,12996.97,12996.97,12983.19,12987.22,61.53617,1603643999999,799264.6878618,1386,26.979304,350416.74326908,0
2020-10-25 16:40:00,12987.22,12994.08,12981.0,12992.54,57.276364,1603644299999,743815.67620957,1216,32.244645,418761.48024219,0
2020-10-25 16:45:00,12992.55,12999.46,12985.08,12987.56,49.361427,1603644599999,641412.41626528,1000,22.8203,296545.88272594,0
2020-10-25 16:50:00,12987.57,12999.49,12987.57,12999.15,42.653961,1603644899999,554351.70012015,764,20.682893,268778.24346776,0
2020-10-25 16:55:00,12999.14,13000.0,12992.57,12999.99,77.103754,1603645199999,1002046.30371481,1306,33.950365,441247.56590756,0
2020-10-25 17:00:00,12999.99,13014.28,12998.16,13006.17,131.300336,1603645499999,1707873.86228222,2235,76.783871,998736.32745846,0
2020-10-25 17:05:00,13006.17,13042.94,13006.17,13018.98,199.450445,1603645799999,2598072.02300755,2990,94.782373,1234525.25071156,0
2020-10-25 17:10:00,13018.98,13030.8,13009.72,13011.81,70.520862,1603646099999,918445.75998607,1558,34.394397,447959.64986191,0
2020-10-25 17:15:00,13011.82,13026.5,13006.26,13025.23,83.622863,1603646399999,1088708.38601509,1632,36.808269,479185.47318554,0
2020-10-25 17:20:00,13025.23,13025.23,13009.89,13009.98,152.090662,1603646699999,1979254.46747855,1493,46.545006,605664.63404645,0
2020-10-25 17:25:00,13009.98,13010.0,12992.78,13009.73,135.142883,1603646999999,1757412.41188736,1875,73.232341,952334.04284652,0
2020-10-25 17:30:00,13009.73,13009.73,12997.64,12998.05,58.158457,1603647299999,756260.21005449,1175,29.959334,389545.49308638,0
2020-10-25 17:35:00,12998.06,13010.0,12998.05,13009.99,61.465756,1603647599999,799539.70031432,1362,43.426065,564899.26422999,0
2020-10-25 17:40:00,13009.99,13014.18,13009.25,13011.29,108.389335,1603647899999,1410221.61164066,1800,67.132156,873419.15963438,0
2020-10-25 17:45:00,13011.3,13012.19,13002.46,13004.0,75.179189,1603648199999,977875.38057494,1355,30.660557,398785.38900988,0
2020-10-25 17:50:00,13004.0,13012.39,12988.8,13010.65,82.615554,1603648499999,1074020.57881587,1576,46.094968,599263.97247891,0
2020-10-25 17:55:00,13010.65,13010.65,12999.85,13001.98,47.513681,1603648799999,617931.95625076,1268,24.969247,324717.7519412,0
2020-10-25 18:00:00,13001.99,13004.91,12990.49,12997.08,59.632471,1603649099999,775065.02924376,1283,28.148676,365833.35888742,0
2020-10-25 18:05:00,12997.08,12997.44,12985.86,12989.81,65.830952,1603649399999,855160.54502767,1196,22.22992,288776.94004522,0
2020-10-25 18:10:00,12989.81,12989.81,12945.0,12982.39,225.407068,1603649699999,2923263.48198483,3472,106.819935,1385404.26082918,0
2020-10-25 18:15:00,12982.39,12991.48,12968.24,12978.29,82.820827,1603649999999,1075083.01963257,2006,41.024969,532569.00874739,0
2020-10-25 18:20:00,12978.29,12978.29,12970.89,12973.9,29.697712,1603650299999,385308.47979781,885,11.727054,152149.46618609,0
2020-10-25 18:25:00,12973.9,12979.74,12972.83,12975.84,39.722033,1603650599999,515459.50326833,807,19.80365,256983.93489399,0
2020-10-25 18:30:00,12975.84,12976.08,12967.63,12967.63,40.131639,1603650899999,520592.2816527,826,15.622548,202645.69304857,0
2020-10-25 18:35:00,12967.5,12990.54,12960.0,12987.94,123.916657,1603651199999,1608252.91650481,2446,71.082338,922570.57115224,0
2020-10-25 18:40:00,12987.94,12990.41,12978.84,12987.69,59.538391,1603651499999,773138.239798,1224,26.058209,338383.9951899,0
2020-10-25 18:45:00,12987.7,13044.0,12980.11,12980.11,189.567786,1603651799999,2464832.51736116,2458,141.991395,1846684.0676386,0
2020-10-25 18:50:00,12980.11,12987.58,12973.52,12987.58,33.909283,1603652099999,440102.20992948,976,19.191044,249066.21561268,0
2020-10-25 18:55:00,12987.57,12995.68,12981.37,12985.58,53.077202,1603652399999,689433.28405043,1072,18.829243,244581.3184108,0
2020-10-25 19:00:00,12985.59,12994.03,12982.79,12989.28,35.85472,1603652699999,465724.00023776,769,17.958659,233264.15819306,0
2020-10-25 19:05:00,12989.28,12996.62,12980.07,12984.31,139.239665,1603652999999,1808558.98983348,1130,70.146104,911053.49977163,0
2020-10-25 19:10:00,12984.3,13007.0,12983.79,13006.99,67.8862,1603653299999,882356.37434935,1091,36.7169,477221.94724604,0
2020-10-25 19:15:00,13006.99,13015.0,12995.03,13006.92,93.54567,1603653599999,1216568.37008753,1796,42.732175,555818.5369852,0
2020-10-25 19:20:00,13006.92,13019.76,13006.27,13016.46,104.433491,1603653899999,1358969.88552078,1673,53.076671,690687.4297441,0
2020-10-25 19:25:00,13016.46,13017.13,13001.01,13007.46,92.897908,1603654199999,1208569.91905534,1917,31.968814,415896.44240458,0
2020-10-25 19:30:00,13007.46,13013.59,13005.25,13010.43,80.427902,1603654499999,1046200.97313462,1274,46.98438,611155.11066852,0
2020-10-25 19:35:00,13010.44,13022.22,13005.99,13006.0,97.282831,1603654799999,1265977.9430852,1885,38.424419,500115.5651483,0
2020-10-25 19:40:00,13005.99,13012.95,13001.69,13009.18,92.025216,1603655099999,1197090.05835778,1665,50.453183,656303.72581784,0
